itemId,range,position,modifierId
154,1.0,0,227
154,0.5,0,228
155,0.0,0,226
155,1.0,0,227
155,0.0,0,228
155,0.35,0,260
155,1.0,0,242
156,0.0,0,226
156,1.0,0,227
156,0.0,0,228
156,0.1,0,247
156,0.0,0,270
156,0.15,0,295
157,0.6284810126582279,0,8
157,0.5,1,9
158,0.7645,0,26
158,0.5,1,27
159,0.7612658227848101,0,8
159,0.25,1,9
160,0.30525,0,26
160,0.5,1,27
161,0.03367088607594937,0,8
161,0.25,1,9
162,1.0,0,226
162,1.0,0,227
162,0.5,0,228
162,0.0,0,288
162,1.0,0,241
162,1.0,0,275
163,0.6467088607594936,0,8
163,0.25,1,9
164,0.759625,0,26
164,0.25,1,27
165,0.897625,0,23
165,0.25,1,24
166,0.9455696202531646,0,8
166,0.5,1,9
167,0.6236708860759493,0,8
167,0.5,1,9
168,0.370126582278481,0,8
168,0.25,1,9
169,0.4091139240506329,0,3
169,0.0,1,4
170,0.366625,0,26
170,0.0,1,27
171,1.0,0,180
171,1.0,0,144
171,0.9333333333333333,0,122
172,0.0,0,226
172,1.0,0,227
172,1.0,0,228
172,0.6750000000000002,0,261
172,0.7,0,251
173,1.0,0,226
173,0.0,0,227
173,0.0,0,228
173,0.8666666666666667,0,259
174,0.0,0,226
174,1.0,0,227
174,1.0,0,228
174,0.5,0,277
175,0.913375,0,26
175,0.25,1,27
176,0.32051282051282054,0,6
177,0.8653846153846154,0,6
178,0.9487179487179487,0,6
179,0.03573333333333333,0,0
179,0.5,1,1
180,0.048133333333333334,0,0
180,0.5,1,1
181,0.0,0,226
181,1.0,0,227
181,0.5,0,228
181,1.0,0,239
182,0.8035443037974683,0,3
182,0.0,1,4
183,0.20875,0,23
183,0.5,1,24
184,0.5,0,226
184,1.0,0,227
184,1.0,0,228
184,0.2,0,254
185,0.0,0,226
185,1.0,0,227
185,1.0,0,228
185,0.55,0,231
186,0.4666666666666667,0,138
186,0.8571428571428571,0,187
186,0.8666666666666667,0,176
187,0.8333333333333334,0,180
187,1.0,0,145
187,0.6,0,120
187,1.0,0,139
188,1.0,0,226
188,1.0,0,227
188,0.5,0,228
188,0.275,0,261
188,0.5,0,294
189,0.220126582278481,0,3
189,0.25,1,4
190,0.5,0,226
190,0.5,0,227
190,0.0,0,228
190,1.0,0,260
190,0.7999999999999998,0,262
191,0.0,0,226
191,1.0,0,227
191,0.5,0,228
191,0.25,0,279
191,0.0,0,269
192,1.0,0,226
192,0.0,0,227
192,0.0,0,228
192,0.32000000000000006,0,238
193,0.522875,0,23
193,0.5,1,24
194,0.5581395348837209,0,22
195,0.85,0,137
195,0.95,0,120
195,0.0,0,127
196,1.0,0,165
196,1.0,0,178
196,0.3142857142857143,0,171
196,0.8,0,154
197,0.03575,0,23
197,0.5,1,24
198,0.0,0,226
198,0.0,0,227
198,0.5,0,228
198,0.7,0,240
199,0.02925,0,23
199,0.0,1,24
200,0.021139240506329114,0,8
200,0.5,1,9
201,0.7808860759493671,0,8
201,0.0,1,9
202,0.0,0,226
202,0.5,0,227
202,0.5,0,228
202,1.0,0,239
202,0.06000000000000005,0,250
203,0.22658227848101264,0,8
203,0.25,1,9
204,0.7872,0,0
204,0.25,1,1
205,0.36666666666666664,0,90
205,0.92,0,175
205,1.0,0,80
205,1.0,0,153
206,1.0,0,226
206,0.5,0,227
206,1.0,0,228
206,0.2,0,274
206,0.8,0,240
207,0.3023255813953488,0,22
208,0.719873417721519,0,3
208,0.0,1,4
209,0.6635,0,23
209,0.5,1,24
210,0.8958227848101266,0,8
210,0.25,1,9
211,0.214,0,0
211,0.25,1,1
212,0.708375,0,26
212,0.25,1,27
213,0.0,0,226
213,0.5,0,227
213,0.0,0,228
213,1.0,0,294
214,0.1794871794871795,0,6
215,0.1794871794871795,0,7
216,1.0,0,177
216,0.5714285714285714,0,163
216,0.95,0,98
217,1.0,0,144
217,0.5,0,102
217,1.0,0,86
218,0.58075,0,26
218,0.25,1,27
219,1.0,0,226
219,0.0,0,227
219,0.5,0,228
219,0.0,0,268
219,0.5,0,280
220,0.65,0,83
220,1.0,0,84
220,0.45,0,130
220,0.6666666666666666,0,140
221,1.0,0,138
221,0.8,0,85
221,0.875,0,108
221,0.5142857142857142,0,172
222,0.0,0,226
222,1.0,0,227
222,0.5,0,228
222,0.3,0,251
222,0.25,0,277
223,1.0,0,226
223,0.5,0,227
223,0.0,0,228
223,0.4,0,293
224,0.0,0,226
224,1.0,0,227
224,0.0,0,228
224,0.75,0,270
224,1.0,0,280
225,0.5604,0,0
225,0.25,1,1
226,1.0,0,133
226,0.8,0,134
226,0.7714285714285715,0,172
226,0.56,0,186
227,1.0,0,128
227,0.8461538461538461,0,185
227,0.42857142857142855,0,142
228,0.00575,0,23
228,0.25,1,24
229,0.875,0,148
229,0.6666666666666666,0,183
229,0.8,0,178
229,1.0,0,140
230,0.37209302325581395,0,22
231,0.0,0,226
231,1.0,0,227
231,0.5,0,228
231,0.15,0,295
232,0.5,0,226
232,0.5,0,227
232,0.0,0,228
232,0.3333333333333333,0,246
232,0.30000000000000004,0,261
233,1.0,0,226
233,0.5,0,227
233,1.0,0,228
234,0.5,0,226
234,0.0,0,227
234,1.0,0,228
234,1.0,0,230
234,0.2,0,274
235,0.5,0,226
235,1.0,0,227
235,0.0,0,228
235,0.4666666666666667,0,252
236,1.0,0,226
236,0.5,0,227
236,0.0,0,228
236,0.5,0,281
237,0.8616455696202532,0,3
237,0.0,1,4
238,0.5,0,226
238,0.0,0,227
238,1.0,0,228
238,0.6,0,263
239,0.0,0,226
239,0.5,0,227
239,0.0,0,228
239,0.6,0,292
239,0.0,0,286
240,0.0,0,226
240,0.0,0,227
240,1.0,0,228
240,1.0,0,277
241,0.849493670886076,0,3
241,0.5,1,4
242,0.534,0,23
242,0.5,1,24
243,0.9095,0,23
243,0.5,1,24
244,1.0,0,226
244,0.0,0,227
244,0.5,0,228
244,1.0,0,282
244,0.0,0,268
245,0.5,0,226
245,0.0,0,227
245,0.0,0,228
245,1.0,0,240
245,0.8,0,249
246,0.5384615384615384,0,174
246,0.3,0,171
246,0.7692307692307693,0,185
247,0.7,0,137
247,1.0,0,183
247,0.4166666666666667,0,159
247,0.8,0,153
248,0.85,0,83
248,0.5714285714285714,0,187
248,0.4,0,149
248,0.8571428571428571,0,142
249,0.8666666666666667,0,90
249,0.8571428571428571,0,144
249,0.6666666666666666,0,156
250,0.9375,0,148
250,0.7,0,141
250,1.0,0,94
251,0.8773333333333333,0,0
251,0.25,1,1
252,0.0,0,226
252,0.0,0,227
252,0.5,0,228
252,0.8199999999999998,0,244
253,0.5,0,226
253,1.0,0,227
253,0.0,0,228
254,0.0,0,226
254,0.5,0,227
254,0.0,0,228
254,0.7,0,247
254,0.25,0,294
255,0.5,0,226
255,1.0,0,227
255,1.0,0,228
255,0.7333333333333333,0,259
255,0.8,0,252
256,0.43329113924050633,0,3
256,0.0,1,4
257,0.7612658227848101,0,8
257,0.5,1,9
258,0.66025,0,26
258,0.25,1,27
259,0.4,0,145
259,0.8571428571428571,0,163
259,1.0,0,156
260,0.5102666666666666,0,0
260,0.5,1,1
261,0.8632,0,0
261,0.25,1,1
262,0.32051282051282054,0,7
263,0.88825,0,23
263,0.0,1,24
264,0.42948717948717946,0,7
265,0.46794871794871795,0,6
266,0.08974358974358974,0,7
267,0.6,0,88
267,0.6,0,128
267,0.65,0,102
268,0.7,0,135
268,1.0,0,128
268,0.6666666666666666,0,82
269,0.0995,0,23
269,0.5,1,24
270,0.7333333333333333,0,176
270,0.7142857142857143,0,172
270,0.6666666666666666,0,139
271,0.6,0,171
271,0.6666666666666666,0,93
271,1.0,0,140
272,0.7142857142857143,0,144
272,1.0,0,83
272,0.8,0,143
273,0.5,0,226
273,0.0,0,227
273,1.0,0,228
274,0.0960759493670886,0,8
274,0.5,1,9
275,0.902375,0,23
275,0.5,1,24
276,0.3362025316455696,0,8
276,0.0,1,9
277,0.8394666666666667,0,0
277,0.25,1,1
278,0.790759493670886,0,8
278,0.0,1,9
279,0.376,0,26
279,0.0,1,27
280,0.6666666666666666,0,106
280,0.8571428571428571,0,86
280,0.5714285714285714,0,142
281,0.24325,0,23
281,0.25,1,24
282,0.919367088607595,0,3
282,0.25,1,4
283,0.018625,0,26
283,0.5,1,27
284,0.9285714285714286,0,173
284,0.4666666666666667,0,178
284,0.6666666666666666,0,139
285,1.0,0,226
285,0.5,0,227
285,1.0,0,228
285,0.4,0,252
285,1.0,0,235
286,0.0,0,226
286,1.0,0,227
286,0.5,0,228
286,0.7,0,292
286,0.19999999999999996,0,238
286,0.8,0,271
287,1.0,0,226
287,1.0,0,227
287,0.5,0,228
287,0.75,0,277
288,1.0,0,226
288,1.0,0,227
288,0.0,0,228
288,1.0,0,259
288,0.0,0,275
289,0.8,0,151
289,0.6875,0,148
289,0.8,0,141
290,0.9,0,83
290,0.4,0,179
290,1.0,0,126
291,0.07125,0,23
291,0.0,1,24
292,0.5,0,226
292,0.5,0,227
292,0.5,0,228
292,0.86,0,232
292,0.95,0,254
293,0.61525,0,26
293,0.5,1,27
294,0.10303797468354431,0,8
294,0.25,1,9
295,0.39759493670886076,0,8
295,0.5,1,9
296,0.046125,0,26
296,0.25,1,27
297,0.407875,0,23
297,0.0,1,24
298,0.3542666666666667,0,0
298,0.5,1,1
299,0.12875,0,23
299,0.25,1,24
300,0.8287341772151898,0,8
300,0.25,1,9
301,0.6451898734177215,0,8
301,0.5,1,9
302,0.5641025641025641,0,7
303,0.6602564102564102,0,7
304,0.9013924050632911,0,8
304,0.5,1,9
305,1.0,0,134
305,1.0,0,169
305,0.6666666666666666,0,159
306,0.5,0,226
306,1.0,0,227
306,0.0,0,228
306,1.0,0,269
306,0.4,0,243
307,0.85,0,81
307,0.7142857142857143,0,91
307,0.46153846153846156,1,92
307,1.0,0,142
308,0.5967088607594937,0,3
308,0.5,1,4
309,1.0,0,226
309,1.0,0,227
309,1.0,0,228
309,1.0,0,276
309,1.0,0,281
310,0.3488372093023256,0,22
311,1.0,0,160
311,1.0,0,161
311,1.0,0,162
311,1.0,0,114
311,0.75,0,123
312,0.6666666666666666,0,131
312,0.875,0,164
312,0.5384615384615384,0,185
313,1.0,0,226
313,0.5,0,227
313,0.0,0,228
313,0.4,0,246
313,1.0,0,288
314,0.8999999999999999,0,135
314,0.6666666666666666,0,84
314,0.0,0,127
314,1.0,0,96
315,0.6359493670886076,0,8
315,0.25,1,9
316,0.859875,0,26
316,0.5,1,27
317,0.027625,0,23
317,0.5,1,24
318,0.43240506329113926,0,8
318,0.25,1,9
319,0.479,0,26
319,0.0,1,27
320,0.501125,0,23
320,0.5,1,24
321,0.5550632911392405,0,3
321,0.0,1,4
322,0.3918987341772152,0,3
322,0.0,1,4
323,0.373875,0,26
323,0.0,1,27
324,0.680375,0,23
324,0.25,1,24
325,0.25075949367088607,0,3
325,0.0,1,4
326,0.6975949367088607,0,8
326,0.25,1,9
327,0.10354430379746836,0,3
327,0.25,1,4
328,0.4378666666666667,0,0
328,0.25,1,1
329,0.4666666666666667,0,157
329,0.9285714285714286,0,173
329,0.6,0,103
329,0.9,0,158
330,0.193,0,26
330,0.25,1,27
331,0.5,0,226
331,0.5,0,227
331,0.5,0,228
331,1.0,0,275
332,0.0,0,226
332,0.5,0,227
332,1.0,0,228
332,0.77,0,238
332,0.5,0,278
333,0.0030379746835443038,0,8
333,0.5,1,9
334,0.6666666666666666,0,129
334,0.7692307692307693,0,174
334,0.6666666666666666,0,105
334,0.5333333333333333,0,143
335,0.9426582278481013,0,3
335,0.5,1,4
336,0.12822784810126583,0,3
336,0.5,1,4
337,0.16575,0,23
337,0.0,1,24
338,0.8835443037974684,0,8
338,0.25,1,9
339,0.7526582278481012,0,3
339,0.25,1,4
340,0.5833333333333334,0,0
340,0.0,1,1
341,0.55475,0,23
341,0.25,1,24
342,0.17417721518987342,0,3
342,0.0,1,4
343,0.528875,0,26
343,0.25,1,27
344,0.615375,0,23
344,0.5,1,24
345,0.6053164556962025,0,8
345,0.0,1,9
346,0.07453333333333333,0,0
346,0.0,1,1
347,0.95425,0,23
347,0.25,1,24
348,0.7244303797468354,0,8
348,0.5,1,9
349,0.031066666666666666,0,0
349,0.0,1,1
350,0.472625,0,26
350,0.0,1,27
351,0.73625,0,23
351,0.0,1,24
352,0.9489873417721519,0,8
352,0.25,1,9
353,0.3351898734177215,0,3
353,0.5,1,4
354,0.3512,0,0
354,0.25,1,1
355,0.5,0,226
355,0.5,0,227
355,0.5,0,228
355,1.0,0,230
356,0.648375,0,23
356,0.0,1,24
357,0.36481012658227846,0,3
357,0.0,1,4
358,0.7153333333333334,0,0
358,0.25,1,1
359,0.51225,0,26
359,0.5,1,27
360,0.989125,0,23
360,0.5,1,24
361,0.3307594936708861,0,8
361,0.0,1,9
362,0.6067088607594937,0,3
362,0.5,1,4
363,0.775875,0,26
363,0.0,1,27
364,0.28417721518987343,0,8
364,0.0,1,9
365,0.1670886075949367,0,3
365,0.25,1,4
366,0.146875,0,26
366,0.0,1,27
367,1.0,0,82
367,0.0,0,127
368,0.0,0,226
368,1.0,0,227
368,0.5,0,228
368,0.925,0,232
368,0.2,0,272
369,0.45,0,3
369,0.0,1,4
370,0.5,0,226
370,0.5,0,227
370,0.0,0,228
371,0.25240506329113926,0,3
371,0.0,1,4
372,0.9408860759493671,0,3
372,0.0,1,4
373,0.7351898734177216,0,3
373,0.0,1,4
374,0.5,0,226
374,0.0,0,227
374,0.0,0,228
374,0.75,0,284
374,0.040000000000000036,0,244
374,0.8,0,271
375,0.6125316455696203,0,3
375,0.0,1,4
376,0.6905063291139241,0,3
376,0.0,1,4
377,0.5333333333333333,0,138
377,0.8,0,85
377,0.6,0,176
378,0.8917721518987342,0,3
378,0.0,1,4
379,0.6878481012658227,0,3
379,0.0,1,4
380,0.144625,0,23
380,0.0,1,24
381,0.878125,0,23
381,0.0,1,24
382,0.600379746835443,0,8
382,0.25,1,9
383,0.48227848101265824,0,3
383,0.5,1,4
384,0.5489333333333334,0,0
384,0.5,1,1
385,0.005189873417721519,0,8
385,0.5,1,9
386,0.4591139240506329,0,8
386,0.25,1,9
387,0.625125,0,23
387,0.25,1,24
388,0.019113924050632912,0,8
388,0.5,1,9
389,0.384625,0,26
389,0.5,1,27
390,0.674625,0,23
390,0.25,1,24
391,0.8962025316455696,0,8
391,0.25,1,9
392,0.9656962025316456,0,3
392,0.0,1,4
393,0.0975,0,26
393,0.0,1,27
394,0.14125,0,23
394,0.25,1,24
395,0.28265822784810124,0,8
395,0.0,1,9
396,0.9922666666666666,0,0
396,0.0,1,1
397,0.944375,0,26
397,0.0,1,27
398,0.8782278481012659,0,8
398,0.5,1,9
399,0.8378481012658228,0,3
399,0.25,1,4
400,0.8571428571428571,0,187
400,0.6,0,172
400,1.0,0,150
401,0.06962025316455696,0,8
401,0.25,1,9
402,0.25675,0,23
402,0.0,1,24
403,0.8030379746835443,0,8
403,0.5,1,9
404,0.062875,0,23
404,0.0,1,24
405,0.206375,0,26
405,0.0,1,27
406,0.7834666666666666,0,0
406,0.0,1,1
407,0.23329113924050632,0,8
407,0.25,1,9
408,0.582375,0,23
408,0.25,1,24
409,0.197125,0,26
409,0.5,1,27
410,0.40413333333333334,0,0
410,0.0,1,1
411,0.3943037974683544,0,8
411,0.25,1,9
412,0.9945569620253164,0,3
412,0.0,1,4
413,0.32569620253164555,0,3
413,0.0,1,4
414,0.08949367088607595,0,3
414,0.5,1,4
415,0.8373417721518988,0,8
415,0.25,1,9
416,0.6913924050632911,0,3
416,0.5,1,4
417,0.08325,0,23
417,0.25,1,24
418,0.46392405063291137,0,8
418,0.0,1,9
419,0.6530379746835443,0,3
419,0.25,1,4
420,0.9834177215189873,0,8
420,0.0,1,9
421,0.625625,0,23
421,0.25,1,24
422,0.6946835443037974,0,8
422,0.0,1,9
423,0.6,0,83
423,0.8875,0,148
423,0.6857142857142857,0,172
424,0.599493670886076,0,3
424,0.25,1,4
425,0.374875,0,26
425,0.0,1,27
426,0.8666666666666667,0,178
426,0.76,0,116
426,1.0,0,96
426,0.7,0,136
427,1.0,0,226
427,0.0,0,227
427,0.0,0,228
427,0.13333333333333333,0,259
428,1.0,0,144
428,0.7,0,83
428,0.8,0,137
428,0.7857142857142857,0,171
429,0.7142857142857143,0,187
429,1.0,0,82
429,0.5,0,123
430,0.16025641025641027,0,6
431,0.5333333333333333,0,169
431,0.5,0,137
431,1.0,0,110
432,0.0,0,226
432,0.5,0,227
